"","TS001","TS002","TS003","TS004","TS005","TS007","TS008","TS009","TS010","TS011","TS012"
"CMBL",12.3842838453545,12.6240924934877,16.8827074734564,16.178588408116,28.4746128400531,20.6400065292309,22.8374329281649,24.1255045895288,21.7584711969366,33.9618147549142,35.9196711628636
"FABP3",33.1144981082306,10.8206507087038,19.9359630803581,18.9207220366103,22.3614191229796,17.9615323994834,18.738406505161,19.1584889387435,20.1427431377581,21.0516728446557,30.3186376934001
"GRIA3",1.6153413711332,1.20229452318931,0.179603270994217,6.30690734553676,6.27406723594391,1.10290111224898,5.27017682957652,4.43483540248692,1.93887367101415,6.04799440840938,7.30569582973497
"NOL3",9.42282466494368,10.8206507087038,5.56770140082073,17.2754418595137,18.6613281889614,9.61099540674109,13.7610172772276,18.981095522644,13.6798309010443,16.86459979268,26.0569817927214
"HSD3B2",3.2306827422664,2.60497146691016,0.538809812982651,7.81508084120859,13.3525020662396,5.8296201647446,8.63723424847264,10.6436049659686,6.89377305249475,11.1655281386019,20.2124251289334
"NUDT6",6.73058904638834,8.81682650338824,4.84928831684386,2.87924030991895,2.89572333966642,2.36335952624781,2.19590701232355,1.41914732879581,3.23145611835691,2.55876686509628,2.92227833189399
"NUDT7",27.9992504329755,20.6393893147497,16.523500931468,12.3396013282241,7.72192890577712,5.51450556124489,10.2475660575099,6.38616297958116,7.64777948011136,7.67630059528883,7.79274221838397
"DEPTOR",11.3073895979324,9.01720892391979,6.10651121380338,6.99244075266032,3.21747037740713,2.67847412974752,5.70935823204123,4.08004857028796,1.93887367101415,4.18707305197573,4.26165590067873
"ACCS",24.230120566998,43.4829852553466,40.4107359736988,48.6728719057728,65.1537751424944,82.5600261169235,51.8234054908358,95.6150512776179,58.1662101304245,51.8731828105882,55.645049903148
"CPT1C",12.6535074072101,22.8435959405968,16.3438976604737,14.6704149124442,9.97415816996211,6.45984937174401,8.78362804929421,14.3688667040576,6.3551970327686,7.32737784095752,14.6113916594699
"PCBD1",32.8452745463751,29.456215818138,39.1535130767393,32.3571768162321,40.8618737930706,48.0549770337055,40.8438704292181,45.0579276892671,43.3015119859826,36.7531967895647,43.1036053954363
"MDH1",150.495971077243,112.214155497669,150.148334551165,116.129359166731,123.550862492434,147.000962532614,136.292628564882,109.983917981676,184.947005173961,125.728499144049,124.683875494143
"CASP4",2.96145918041087,2.80535388744171,3.05325560690169,6.71822738981089,11.9046403964064,6.77496397524372,9.07641565093735,8.69227738887435,5.38576019726152,7.79260818006594,8.76683499568196
"IFI27",64.3444312834725,98.7885333220546,59.8078892410743,45.245204870155,134.490261775618,91.0681204114156,101.59729777017,64.748596876309,135.828872174936,72.6922404856897,195.305601848248
